turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
66,2014-15,21,55,130,332,Villanova University,202,864,31,305,50,36
50,2015-16,22,63,153,371,Villanova University,244,865,29,278,57,37
