turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
51,2010-11,18,59,69,187,Marquette University,175,703,33,104,8,37
78,2011-12,19,91,100,293,Marquette University,242,901,40,157,7,35
79,2012-13,20,62,183,502,Marquette University,403,1123,36,110,0,34
