turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
94,2011-12,19,156,177,504,University of Michigan,409,1227,31,118,13,34
86,2012-13,20,260,259,727,University of Michigan,560,1378,62,124,20,39
