salary,season,team
457588,2009-10,Portland Trail Blazers
1500000,2011-12,Indiana Pacers
1500000,2012-13,Indiana Pacers
1750000,2013-14,San Antonio Spurs
1828750,2014-15,San Antonio Spurs
317232,2015-16,Los Angeles Clippers
