salary,season,team
2208960,2008-09,Charlotte Bobcats
2385480,2009-10,Charlotte Bobcats
2540400,2010-11,Charlotte Bobcats
3236470,2011-12,Charlotte Bobcats
3500000,2012-13,Indiana Pacers
1267000,2013-14,Toronto Raptors
3000000,2014-15,Oklahoma City Thunder
3000000,2015-16,Denver Nuggets
7250000,2016-17,Orlando Magic
