turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,19,56,46,146,University of Oregon,124,541,17,50,1,21
,2004-05,20,125,126,398,University of Oregon,294,893,27,88,4,27
,2005-06,21,140,115,346,University of Oregon,283,1036,35,110,5,32
,2006-07,22,149,213,621,University of Oregon,463,1289,48,149,6,35
