salary,season,team
1961609,2007-08,Orlando Magic
7700000,2008-09,Orlando Magic
6138888,2009-10,Orlando Magic
7800000,2010-11,Orlando Magic
7800000,2011-12,Orlando Magic
8600000,2012-13,Orlando Magic
8600000,2013-14,Orlando Magic
2732000,2014-15,Denver Nuggets
4500000,2015-16,Denver Nuggets
4540525,2016-17,Denver Nuggets
