turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,19,99,65,182,Louisiana State University,194,,38,94,31,36
,2006-07,20,138,91,274,Louisiana State University,230,,52,118,34,32
73,2007-08,21,111,61,198,Louisiana State University,155,,41,131,24,31
67,2008-09,22,134,76,247,Louisiana State University,210,,60,159,24,35
