salary,season,team
798328,2007-08,Washington Wizards
3500000,2008-09,San Antonio Spurs
3780000,2009-10,San Antonio Spurs
1400000,2010-11,New York Knicks
1146337,2011-12,Washington Wizards
1223116,2012-13,New Orleans Hornets
