turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
43,1999-00,19,39,80,237,University of Virginia,186,660,30,69,7,31
66,2000-01,20,72,146,456,University of Virginia,307,928,33,107,14,29
86,2001-02,21,119,162,538,University of Virginia,396,1046,27,93,12,29
