off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
42,159,.439,80,2010-11,22,PHI,225,565,529,1797,SG,264,regular,49,14,78
27,180,.455,105,2011-12,23,PHI,263,610,590,1713,SF,349,regular,40,20,65
56,354,.446,187,2012-13,24,PHI,441,1094,1053,2892,SF,461,regular,71,17,82
62,262,.450,189,2013-14,25,TOT,434,1131,1021,2457,SF,346,regular,67,7,81
50,198,.451,155,2013-14,25,PHI,356,939,831,1886,SF,272,regular,56,5,54
12,64,.442,34,2013-14,25,IND,78,192,190,571,SF,74,regular,11,2,27
40,449,.451,198,2014-15,26,BOS,320,779,746,2260,SG,377,regular,83,19,82
50,359,.469,169,2015-16,27,BOS,343,854,753,2271,SG,347,regular,80,28,81
36,205,.454,100,2016-17,28,POR,235,586,552,1658,SF,211,regular,53,24,65
4,4,.500,0,2010-11,22,PHI,17,40,38,97,SG,19,playoffs,3,1,5
14,32,.364,30,2011-12,23,PHI,56,145,154,449,SF,84,playoffs,12,6,13
0,19,.486,11,2013-14,25,IND,15,39,35,149,SF,26,playoffs,4,0,12
2,19,.386,9,2014-15,26,BOS,16,42,44,118,SG,27,playoffs,3,0,4
8,27,.382,17,2015-16,27,BOS,31,79,85,214,SG,26,playoffs,8,6,6
3,15,.439,7,2016-17,28,POR,12,41,33,124,SF,20,playoffs,7,2,4
