salary,season,team
5356000,2007-08,Cleveland Cavaliers
5784480,2008-09,Cleveland Cavaliers
6300000,2009-10,Cleveland Cavaliers
7281818,2010-11,Cleveland Cavaliers
7700000,2011-12,Cleveland Cavaliers
8368182,2012-13,Cleveland Cavaliers
9036364,2013-14,Cleveland Cavaliers
9704595,2014-15,Cleveland Cavaliers
9638554,2015-16,Portland Trail Blazers
458575,2015-16,Golden State Warriors
1984005,2016-17,Portland Trail Blazers
1551659,2016-17,Golden State Warriors
