salary,season,team
8425625,2007-08,Golden State Warriors
9226250,2008-09,New York Knicks
10026875,2009-10,New York Knicks
5765000,2010-11,Denver Nuggets
6226200,2011-12,Denver Nuggets
6687400,2012-13,Orlando Magic
3574300,2013-14,Orlando Magic
1399507,2013-14,Washington Wizards
3805000,2014-15,Orlando Magic
