turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
51,2012-13,18,46,150,439,Michigan State University,329,1010,45,86,6,34
60,2013-14,19,94,195,586,Michigan State University,455,1131,63,140,15,35
