turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,18,39,103,267,University of Alabama,213,,29,105,6,31
,2006-07,19,44,148,403,University of Alabama,319,,40,170,16,32
63,2007-08,20,44,169,480,University of Alabama,403,,51,224,13,33
73,2008-09,21,41,176,480,University of Alabama,398,,29,231,21,32
