turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,18,17,121,370,Louisiana State University,240,1013,21,214,56,29
,2004-05,19,25,181,520,Louisiana State University,319,1007,24,272,48,30
