off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
120,58,.499,82,2007-08,22,DAL,246,654,493,1557,C,227,regular,22,48,79
129,43,.496,86,2008-09,23,DAL,252,686,508,1574,C,238,regular,27,55,81
54,19,.511,31,2009-10,24,ORL,119,290,233,648,PF,73,regular,12,27,50
134,57,.515,97,2010-11,25,ORL,332,854,645,1980,PF,290,regular,27,52,76
95,55,.479,65,2011-12,26,BOS,303,738,632,1868,PF,270,regular,34,54,59
129,84,.486,80,2012-13,27,BOS,286,701,589,2239,PF,296,regular,44,64,81
161,87,.487,102,2013-14,28,BOS,352,911,725,2266,PF,309,regular,36,71,82
139,104,.510,83,2014-15,29,BOS,344,866,683,1929,PF,259,regular,41,32,82
104,74,.549,42,2015-16,30,LAL,174,473,317,1342,PF,181,regular,33,55,66
43,21,.578,29,2016-17,31,LAC,107,292,186,577,PF,86,regular,14,11,52
20,2,.472,3,2007-08,22,DAL,17,58,36,133,C,14,playoffs,3,3,5
13,7,.550,4,2008-09,23,DAL,33,94,60,192,C,28,playoffs,7,4,10
2,1,.538,1,2009-10,24,ORL,7,19,13,42,PF,6,playoffs,0,0,7
12,2,.421,7,2010-11,25,ORL,16,44,38,139,PF,13,playoffs,3,5,6
26,15,.463,15,2011-12,26,BOS,81,221,175,608,PF,79,playoffs,14,10,20
8,7,.483,5,2012-13,27,BOS,14,40,29,204,PF,32,playoffs,2,1,6
3,10,.350,3,2014-15,29,BOS,7,20,20,86,PF,5,playoffs,1,3,4
1,0,.333,0,2016-17,31,LAC,1,2,3,4,PF,0,playoffs,1,0,1
