salary,season,team
13333333,2007-08,New York Knicks
14666667,2008-09,Los Angeles Clippers
16000000,2009-10,Memphis Grizzlies
17666666,2010-11,Memphis Grizzlies
15200000,2011-12,Memphis Grizzlies
16500000,2012-13,Memphis Grizzlies
17800000,2013-14,Memphis Grizzlies
16500000,2014-15,Memphis Grizzlies
9638555,2015-16,Memphis Grizzlies
10361445,2016-17,Memphis Grizzlies
