off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
131,117,.460,101,2012-13,19,CHA,281,704,613,2025,SF,324,regular,54,70,78
109,52,.475,60,2013-14,20,CHA,167,448,353,1502,SF,215,regular,43,39,62
109,77,.465,63,2014-15,21,CHO,224,598,482,1587,SF,307,regular,30,38,55
12,9,.566,8,2015-16,22,CHO,33,89,61,205,SF,33,regular,3,3,7
156,114,.478,56,2016-17,23,CHO,295,743,618,2349,SF,409,regular,81,77,81
8,6,.519,8,2013-14,20,CHA,14,34,27,91,SF,18,playoffs,0,2,4
