salary,season,team
10000000,2007-08,Detroit Pistons
10812500,2008-09,Detroit Pistons
11625000,2009-10,Detroit Pistons
12500000,2010-11,Detroit Pistons
12500000,2011-12,Detroit Pistons
5000000,2011-12,Chicago Bulls
5000000,2012-13,Chicago Bulls
1000000,2013-14,Chicago Bulls
333333,2014-15,Chicago Bulls
