salary,season,team
1440960,2007-08,Houston Rockets
854957,2008-09,Dallas Mavericks
443181,2011-12,New Jersey Nets
73818,2011-12,Los Angeles Lakers
3500000,2012-13,Indiana Pacers
3500000,2013-14,Phoenix Suns
3500000,2014-15,Phoenix Suns
1356000,2015-16,Miami Heat
1410598,2016-17,Boston Celtics
