turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,20,4,29,61,University of Tulsa,49,,3,49,17,23
86,2007-08,21,31,154,410,University of Tulsa,273,,15,309,143,39
87,2008-09,22,34,180,497,University of Tulsa,307,,14,308,91,36
79,2009-10,23,44,184,540,University of Tulsa,335,1043,16,317,82,35
