salary,season,team
1823280,2012-13,Milwaukee Bucks
1905360,2013-14,Milwaukee Bucks
1987320,2014-15,Milwaukee Bucks
2943221,2015-16,Milwaukee Bucks
12517606,2016-17,Milwaukee Bucks
