turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
7,1990-91,18,2,8,23,Texas Christian University,18,42,1,13,2,28
37,1991-92,19,24,58,150,Texas Christian University,119,347,9,114,29,21
73,1993-94,21,50,224,558,Texas Christian University,440,805,26,262,69,27
77,1994-95,22,32,288,781,Texas Christian University,526,872,51,393,66,27
