off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
3,1,.368,4,2009-10,20,OKC,7,14,19,54,PF,7,regular,2,0,13
6,0,.321,8,2010-11,21,OKC,9,25,28,85,PF,18,regular,2,3,13
96,57,.435,74,2011-12,22,CHA,251,606,591,1465,C,231,regular,21,52,65
71,81,.444,74,2012-13,23,CHA,217,564,563,1428,PF,266,regular,34,32,53
24,14,.542,27,2013-14,24,TOT,73,189,165,414,C,68,regular,15,11,45
7,6,.508,13,2013-14,24,LAC,26,67,64,167,C,25,regular,6,3,27
17,8,.564,14,2013-14,24,PHI,47,122,101,247,C,43,regular,9,8,18
0,0,.000,0,2009-10,20,OKC,0,1,2,4,PF,0,playoffs,0,0,1
