salary,season,team
1120200,2009-10,Oklahoma City Thunder
1204200,2010-11,Oklahoma City Thunder
1288200,2011-12,Charlotte Bobcats
2253306,2012-13,Charlotte Bobcats
947907,2013-14,Los Angeles Clippers
