turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,19,13,20,58,Syracuse University,53,,6,17,2,20
,2006-07,20,51,84,252,Syracuse University,226,,45,69,6,35
73,2008-09,22,112,126,387,Syracuse University,332,,52,123,6,37
98,2009-10,23,171,130,424,Syracuse University,297,1137,69,118,8,35
