turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
53,2012-13,19,64,157,422,Iowa State University,305,878,23,160,8,35
82,2013-14,20,123,222,567,Iowa State University,468,1025,21,152,21,34
91,2014-15,21,117,187,521,Iowa State University,406,1045,17,184,16,34
92,2015-16,22,117,283,718,Iowa State University,518,1162,31,218,22,35
