turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,1999-00,19,38,145,357,University of Kansas,292,774,36,234,32,34
,2000-01,20,71,187,461,University of Kansas,313,892,36,222,54,33
,2001-02,21,64,245,577,University of Kansas,414,990,39,307,83,37
,2002-03,22,84,281,702,University of Kansas,507,1232,44,380,74,38
