turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,19,23,105,298,University of Kentucky,199,672,27,142,31,34
,2005-06,20,7,110,279,University of Kentucky,181,512,17,125,24,21
,2006-07,21,37,202,546,University of Kentucky,341,937,26,264,70,34
