turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
11,2011-12,19,1,3,12,University of Oregon,11,51,1,4,0,2
43,2012-13,20,35,101,342,University of Missouri,250,818,17,85,1,25
82,2013-14,21,67,203,698,University of Missouri,435,1295,22,155,5,35
