turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
23,2012-13,19,8,97,226,University of Louisville,168,649,20,145,27,40
53,2013-14,20,45,223,519,University of Louisville,366,1083,38,311,49,37
69,2014-15,21,49,213,549,University of Louisville,376,1229,33,321,42,35
