turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
5,2009-10,19,0,9,27,Baylor University,23,97,2,25,4,21
15,2011-12,21,3,47,121,Baylor University,90,357,8,90,42,34
30,2012-13,22,11,191,492,Baylor University,313,1032,17,295,71,37
51,2013-14,23,37,184,519,Baylor University,368,1103,15,312,49,38
