salary,season,team
4838880,2007-08,Toronto Raptors
5176440,2008-09,Toronto Raptors
6527491,2009-10,Toronto Raptors
8500000,2010-11,Toronto Raptors
9250000,2011-12,Toronto Raptors
10000000,2012-13,Toronto Raptors
11862500,2013-14,New York Knicks
11500000,2014-15,New York Knicks
1039298,2015-16,Brooklyn Nets
323599,2016-17,Brooklyn Nets
