turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,18,65,132,353,University of Miami,268,840,40,87,9,30
,2004-05,19,76,190,538,University of Miami,417,996,44,126,9,29
,2005-06,20,97,194,586,University of Miami,467,1196,39,100,7,34
