salary,season,team
1823280,2010-11,Houston Rockets
1959960,2011-12,Houston Rockets
2096760,2012-13,Sacramento Kings
3105302,2013-14,Sacramento Kings
5831326,2014-15,Toronto Raptors
6268675,2015-16,Toronto Raptors
6050000,2016-17,Toronto Raptors
