salary,season,team
3315000,2007-08,New Orleans Hornets
3630000,2008-09,New Orleans Hornets
3945000,2009-10,Los Angeles Clippers
2400000,2010-11,Los Angeles Clippers
1229255,2011-12,Toronto Raptors
1448490,2014-15,Washington Wizards
1499187,2015-16,San Antonio Spurs
