turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,18,93,146,418,Georgetown University,291,1083,31,212,52,32
,2005-06,19,108,143,393,Georgetown University,321,1073,31,216,32,33
,2006-07,20,117,196,528,Georgetown University,382,1232,30,236,43,37
