off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
106,55,.427,90,2007-08,20,MIL,219,566,520,1647,PF,238,regular,36,56,66
67,60,.430,70,2008-09,21,NJN,191,525,500,1421,PF,259,regular,29,36,61
115,47,.417,77,2009-10,22,NJN,227,623,563,1655,PF,257,regular,37,52,52
79,25,.422,51,2010-11,23,WAS,145,355,347,1112,PF,169,regular,27,32,63
12,5,.396,14,2011-12,24,DAL,31,79,82,203,PF,37,regular,7,8,30
0,0,.333,0,2011-12,24,DAL,1,2,3,5,PF,2,playoffs,1,0,1
