turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,18,11,75,174,Mississippi State University,116,,12,146,67,35
41,2007-08,19,18,109,269,Mississippi State University,170,,18,264,157,34
60,2008-09,20,28,180,464,Mississippi State University,328,,22,317,170,36
71,2009-10,21,32,184,496,Mississippi State University,316,1141,24,369,170,36
