salary,season,team
6500000,2007-08,Memphis Grizzlies
7020000,2008-09,Memphis Grizzlies
7500000,2009-10,Minnesota Timberwolves
4325000,2010-11,Minnesota Timberwolves
4776500,2011-12,Minnesota Timberwolves
5228000,2012-13,Minnesota Timberwolves
159080,2012-13,Boston Celtics
