turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,1997-98,20,6,24,54,University of Illinois at Urbana-Champaign,57,,5,32,5,27
,1999-00,22,110,115,296,Arizona State University,274,794,25,243,3,32
,2000-01,23,81,163,381,Arizona State University,327,769,19,263,5,29
,2001-02,24,59,76,182,Arizona State University,165,388,16,96,3,24
