salary,season,team
427163,2007-08,Washington Wizards
711517,2008-09,Washington Wizards
825497,2009-10,Sacramento Kings
884120,2010-11,Charlotte Bobcats
915852,2011-12,Golden State Warriors
181018,2012-13,Toronto Raptors
122625,2012-13,Indiana Pacers
110947,2012-13,New Orleans Hornets
