salary,season,team
2900000,2007-08,Portland Trail Blazers
4010000,2008-09,Miami Heat
4320000,2009-10,Miami Heat
1069509,2010-11,Miami Heat
1500000,2011-12,Miami Heat
1500000,2012-13,Miami Heat
1448490,2014-15,Cleveland Cavaliers
1499000,2015-16,Cleveland Cavaliers
1551659,2016-17,Cleveland Cavaliers
