off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
49,83,.570,47,2015-16,27,MIN,110,308,235,1075,PF,161,regular,26,21,60
57,79,.503,59,2016-17,28,MIN,151,403,356,1190,PF,187,regular,40,20,65
