salary,season,team
11950400,2007-08,Washington Wizards
14653466,2008-09,Washington Wizards
16192080,2009-10,Washington Wizards
17730694,2010-11,Orlando Magic
19269307,2011-12,Orlando Magic
20807922,2012-13,Orlando Magic
