turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
87,1999-00,18,71,187,523,University of Arizona,413,1093,71,138,9,34
101,2000-01,19,84,208,582,University of Arizona,434,1044,65,131,7,36
