salary,season,team
2471604,2007-08,Toronto Raptors
7438018,2008-09,Toronto Raptors
8219009,2009-10,Toronto Raptors
9000000,2010-11,Toronto Raptors
9780992,2011-12,Toronto Raptors
11046591,2012-13,Detroit Pistons
6791570,2013-14,Dallas Mavericks
7097191,2014-15,New York Knicks
7402812,2015-16,New York Knicks
7708427,2016-17,Los Angeles Lakers
392478,2016-17,Atlanta Hawks
