turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
20,2007-08,18,10,67,182,Purdue University,159,,14,106,34,34
49,2008-09,19,26,190,497,Purdue University,352,,19,206,78,37
63,2009-10,20,26,192,542,Purdue University,379,1093,30,250,72,35
56,2010-11,21,33,257,698,Purdue University,520,1203,30,291,79,34
