salary,season,team
4329360,2007-08,Portland Trail Blazers
4631400,2008-09,Portland Trail Blazers
5844827,2009-10,Portland Trail Blazers
11244000,2010-11,Portland Trail Blazers
12372000,2011-12,Portland Trail Blazers
13500000,2012-13,Portland Trail Blazers
14128000,2013-14,Portland Trail Blazers
16006000,2014-15,Portland Trail Blazers
19500000,2015-16,San Antonio Spurs
20575005,2016-17,San Antonio Spurs
