turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,32,99,265,University of Texas at Austin,201,,20,253,42,35
59,2007-08,20,51,193,501,University of Texas at Austin,419,,26,393,51,38
79,2008-09,21,47,203,540,University of Texas at Austin,434,,34,322,30,35
69,2009-10,22,33,210,611,University of Texas at Austin,419,1029,57,350,40,34
