turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,18,14,38,106,Washington State University,130,,9,37,2,27
,2005-06,19,43,99,288,Washington State University,242,,19,69,6,28
55,2007-08,21,48,212,647,California State University, Fullerton,472,,44,107,4,32
84,2008-09,22,51,248,764,California State University, Fullerton,618,,32,101,1,32
