turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
50,1992-93,18,92,57,194,University of Arkansas at Little Rock,138,749,39,89,3,27
72,1993-94,19,102,94,283,University of Arkansas at Little Rock,212,888,45,109,0,28
70,1994-95,20,124,153,479,University of Arkansas at Little Rock,386,938,44,135,7,27
81,1995-96,21,154,128,435,University of Arkansas at Little Rock,312,1080,56,144,2,30
