turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
64,2009-10,20,38,180,508,Gonzaga University,329,998,32,241,16,34
60,2010-11,21,45,154,421,Gonzaga University,298,884,21,204,12,34
58,2011-12,22,41,163,433,Gonzaga University,325,959,30,281,25,33
60,2012-13,23,53,169,495,Gonzaga University,337,944,40,253,19,34
