off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
26,192,.439,93,2007-08,28,NOH,254,644,652,1497,SG,104,regular,50,5,80
9,89,.396,50,2009-10,30,CHI,132,344,381,829,PG,69,regular,29,2,63
9,96,.520,49,2011-12,32,ATL,105,282,253,671,PG,64,regular,20,2,50
10,67,.460,41,2012-13,33,TOT,78,207,212,507,PG,25,regular,18,3,32
0,14,.297,8,2012-13,33,WAS,8,21,32,102,PG,6,regular,0,1,7
1,19,.434,5,2012-13,33,ATL,13,35,38,113,PG,6,regular,3,0,7
9,34,.504,28,2012-13,33,CHA,57,151,142,292,PG,13,regular,15,2,18
1,52,.542,26,2013-14,34,CHA,52,136,118,242,PG,19,regular,14,1,29
0,8,.557,3,2014-15,35,CHO,15,41,35,73,PG,3,regular,0,0,9
5,27,.453,11,2007-08,28,NOH,45,122,116,265,SG,25,playoffs,12,2,12
0,1,.300,0,2009-10,30,CHI,1,3,5,8,PG,0,playoffs,0,0,2
1,6,.381,3,2011-12,32,ATL,6,16,21,46,PG,4,playoffs,2,0,5
0,1,,1,2013-14,34,CHA,0,0,0,3,PG,1,playoffs,0,0,1
