off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
15,2,.545,6,2014-15,22,GSW,24,62,44,137,PF,22,regular,5,9,15
30,17,.542,16,2015-16,23,GSW,45,117,84,262,PF,28,regular,10,8,41
34,18,.538,19,2016-17,24,GSW,62,147,117,457,PF,57,regular,18,29,52
1,0,.667,1,2014-15,22,GSW,2,4,3,10,PF,3,playoffs,0,1,5
0,2,.500,1,2015-16,23,GSW,2,5,4,38,PF,8,playoffs,3,2,8
5,0,.588,1,2016-17,24,GSW,9,24,17,56,PF,8,playoffs,2,2,13
