off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
15,11,.425,11,2014-15,21,TOT,26,73,67,261,SG-SF,24,regular,6,1,35
4,3,.354,3,2014-15,21,MIN,8,29,24,108,SG,10,regular,3,0,25
11,8,.465,8,2014-15,21,PHI,18,44,43,153,SF,14,regular,3,1,10
12,26,.477,18,2015-16,22,IND,65,171,151,508,SF,56,regular,17,9,45
57,47,.540,37,2016-17,23,IND,158,419,338,1427,SF,189,regular,41,20,69
0,0,.750,0,2015-16,22,IND,3,7,4,10,SF,0,playoffs,0,1,4
0,1,1.167,0,2016-17,23,IND,6,15,6,31,SF,3,playoffs,0,0,3
