off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
66,414,.473,216,2009-10,20,SAC,533,1450,1165,2677,SG,314,regular,109,26,72
46,319,.432,184,2010-11,21,SAC,382,1012,933,2107,SG,229,regular,85,30,57
64,283,.464,171,2011-12,22,SAC,408,1037,900,2162,SG,225,regular,84,29,63
56,229,.508,128,2012-13,23,SAC,366,987,765,2016,SG,231,regular,90,27,65
76,363,.448,175,2013-14,24,NOP,391,1042,897,2028,SF,265,regular,84,21,72
82,521,.477,246,2014-15,25,NOP,521,1313,1165,2690,SG,334,regular,100,37,79
20,164,.486,73,2015-16,26,NOP,136,379,314,765,SG,109,regular,32,8,25
13,124,.462,61,2016-17,27,TOT,150,411,370,788,SF,124,regular,35,9,40
6,91,.447,39,2016-17,27,NOP,91,248,227,474,SF,80,regular,23,4,26
7,33,.486,22,2016-17,27,SAC,59,163,143,314,SF,44,regular,12,5,14
3,20,.349,6,2014-15,25,NOP,14,40,43,125,SG,17,playoffs,5,1,4
