turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2002-03,19,66,69,206,University of Arizona,181,614,47,156,18,32
,2003-04,20,147,136,388,University of Arizona,302,962,48,253,11,30
