salary,season,team
4250000,2007-08,Cleveland Cavaliers
4500000,2008-09,Cleveland Cavaliers
1500000,2009-10,Minnesota Timberwolves
1250000,2009-10,Phoenix Suns
134863,2010-11,Dallas Mavericks
67432,2010-11,New Orleans Hornets
1223166,2011-12,Boston Celtics
1232713,2012-13,Portland Trail Blazers
