salary,season,team
3726600,2010-11,Minnesota Timberwolves
4006080,2011-12,Minnesota Timberwolves
4285560,2012-13,Phoenix Suns
916099,2013-14,Los Angeles Lakers
981084,2014-15,Los Angeles Lakers
1100600,2015-16,Los Angeles Clippers
5628000,2016-17,Los Angeles Clippers
