off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
33,91,.512,46,2007-08,36,SAS,174,483,428,2448,SF,201,regular,54,22,81
16,40,.535,25,2008-09,37,SAS,79,214,187,1506,SF,129,regular,36,13,80
2,23,.516,9,2007-08,36,SAS,37,104,93,508,SF,31,playoffs,11,6,17
0,3,.731,3,2008-09,37,SAS,7,21,13,130,SF,15,playoffs,3,0,5
