off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
50,24,.390,47,2007-08,31,TOT,92,210,236,813,C,150,regular,15,20,63
33,16,.419,30,2007-08,31,SAS,62,144,148,534,C,102,regular,9,14,41
17,8,.341,17,2007-08,31,SEA,30,66,88,279,C,48,regular,6,6,22
100,32,.494,48,2008-09,32,MIL,83,200,169,977,C,129,regular,36,36,59
6,2,.333,1,2009-10,33,TOT,5,12,15,66,C,8,regular,1,0,12
5,2,.308,1,2009-10,33,MIL,4,10,13,62,C,8,regular,1,0,11
1,0,.500,0,2009-10,33,PHI,1,2,2,4,C,0,regular,0,0,1
35,33,.478,32,2010-11,34,UTA,54,134,113,610,C,80,regular,21,14,62
0,1,.333,1,2011-12,35,PHI,1,2,3,16,C,1,regular,1,1,5
