turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,1997-98,21,14,53,136,University of California,123,,19,126,25,27
36,1998-99,22,16,80,181,University of California,156,632,26,162,42,32
